hotel_id,hotel_name,location,hotel_type,price_per_night,rating,num_reviews,amenities,amenity_count,user_budget,user_pref_loc,user_pref_type,recommended,location_enc,hotel_type_enc,user_pref_loc_enc,user_pref_type_enc
172,Hotel_0172,Jaipur,Budget,2395.0,3.8,1128.0,"Restaurant,WiFi,Pool,Bar",4,6583.0,Jaipur,Resort,0,6,1,6,4
173,Hotel_0173,Bangalore,Resort,15341.0,3.8,1842.0,"Gym,Beach Access,Pool,Room Service",4,16845.0,Chennai,Boutique,0,1,4,2,0
174,Hotel_0174,Bangalore,Resort,13858.0,4.3,688.0,"Concierge,Bar",2,5455.0,Mumbai,Mid-range,0,1,4,8,3
175,Hotel_0175,Agra,Resort,24907.0,3.9,402.0,"Gym,Restaurant,Parking,Bar",4,14185.0,Mumbai,Budget,0,0,4,8,1
176,Hotel_0176,Hyderabad,Luxury,13798.0,2.9,1145.0,"Gym,Room Service,WiFi,Concierge",4,14200.0,Kolkata,Boutique,0,5,2,7,0
177,Hotel_0177,Agra,Resort,18448.0,3.2,565.0,"Beach Access,Spa,Room Service,Bar,Restaurant,Parking",6,5516.0,Jaipur,Budget,0,0,4,6,1
178,Hotel_0178,Kolkata,Budget,1303.0,4.0,1784.0,"Pool,Gym,Concierge,Parking,Beach Access,Room Service",6,1696.0,Chennai,Budget,1,7,1,2,1
179,Hotel_0179,Kolkata,Boutique,4508.0,4.7,1699.0,"Room Service,Concierge,Gym,Beach Access,Bar,Parking",6,5623.0,Goa,Budget,1,7,0,4,1
180,Hotel_0180,Hyderabad,Luxury,8377.0,4.9,1308.0,"Restaurant,Parking,WiFi,Gym",4,5936.0,Mumbai,Budget,0,5,2,8,1
181,Hotel_0181,Kolkata,Boutique,4564.0,4.3,1281.0,"Spa,Beach Access",2,13792.0,Hyderabad,Luxury,0,7,0,5,2
182,Hotel_0182,Udaipur,Budget,1131.0,4.0,1208.0,"Concierge,Spa",2,10262.0,Delhi,Mid-range,0,9,1,3,3
183,Hotel_0183,Goa,Luxury,16454.0,4.3,1473.0,"Parking,Concierge,WiFi,Restaurant,Bar,Spa",6,8601.0,Hyderabad,Boutique,0,4,2,5,0
184,Hotel_0184,Delhi,Resort,8985.0,3.3,925.0,"WiFi,Concierge,Spa,Beach Access,Room Service,Pool",6,9356.0,Mumbai,Boutique,0,3,4,8,0
185,Hotel_0185,Jaipur,Luxury,14811.0,3.7,1939.0,"Beach Access,Concierge,Spa,Room Service,Bar,Pool",6,17218.0,Agra,Budget,0,6,2,0,1
186,Hotel_0186,Mumbai,Luxury,19290.0,3.2,697.0,"Room Service,Concierge,Gym,Beach Access,WiFi",5,17012.0,Bangalore,Boutique,0,8,2,1,0
187,Hotel_0187,Mumbai,Budget,2101.0,2.9,27.0,"Beach Access,Gym",2,1922.0,Udaipur,Budget,0,8,1,9,1
188,Hotel_0188,Mumbai,Mid-range,3910.0,4.0,1400.0,"Gym,Spa,Room Service,WiFi",4,15420.0,Mumbai,Mid-range,1,8,3,8,3
189,Hotel_0189,Mumbai,Mid-range,2707.0,3.9,1327.0,"Room Service,Bar,WiFi,Gym,Parking",5,7460.0,Jaipur,Resort,0,8,3,6,4
190,Hotel_0190,Hyderabad,Mid-range,5419.0,4.3,1962.0,"Room Service,Concierge,Bar,Pool",4,13901.0,Jaipur,Mid-range,1,5,3,6,3
191,Hotel_0191,Chennai,Resort,8053.0,4.2,796.0,"Parking,Pool,Gym,Spa,Restaurant",5,17751.0,Delhi,Budget,1,2,4,3,1
192,Hotel_0192,Agra,Resort,19582.0,4.0,855.0,"Concierge,Spa,Bar,Gym,Pool",5,9982.0,Jaipur,Budget,0,0,4,6,1
193,Hotel_0193,Bangalore,Resort,19406.0,4.2,1128.0,"Spa,Restaurant",2,11797.0,Bangalore,Resort,0,1,4,1,4
194,Hotel_0194,Goa,Mid-range,6545.0,3.8,790.0,"Concierge,Pool,Spa,Parking",4,8576.0,Jaipur,Mid-range,0,4,3,6,3
195,Hotel_0195,Jaipur,Boutique,6545.0,4.1,1571.0,"Pool,Parking,Spa,Restaurant",4,2733.0,Goa,Mid-range,0,6,0,4,3
196,Hotel_0196,Hyderabad,Budget,1098.0,3.3,861.0,"Beach Access,WiFi",2,2103.0,Delhi,Mid-range,0,5,1,3,3
197,Hotel_0197,Agra,Mid-range,3289.0,4.1,1569.0,"Room Service,Concierge,Gym,Parking,Bar",5,7444.0,Hyderabad,Boutique,1,0,3,5,0
198,Hotel_0198,Hyderabad,Budget,2180.0,4.3,856.0,"WiFi,Pool,Restaurant,Concierge,Parking",5,15057.0,Chennai,Boutique,1,5,1,2,0
199,Hotel_0199,Chennai,Mid-range,5926.0,3.3,457.0,"WiFi,Room Service,Spa,Beach Access,Restaurant,Bar",6,7133.0,Udaipur,Boutique,0,2,3,9,0
200,Hotel_0200,Agra,Boutique,4852.0,3.8,1981.0,"Beach Access,Parking,Restaurant,Spa,Pool,WiFi",6,8606.0,Udaipur,Budget,0,0,0,9,1
201,Hotel_0201,Delhi,Mid-range,5724.0,3.4,1057.0,"Restaurant,Concierge,Pool",3,10265.0,Bangalore,Mid-range,0,3,3,1,3
202,Hotel_0202,Jaipur,Boutique,9392.0,3.4,1416.0,"Bar,Restaurant,Pool,Beach Access",4,6795.0,Bangalore,Boutique,0,6,0,1,0
203,Hotel_0203,Bangalore,Luxury,16771.0,3.0,1186.0,"Restaurant,Parking,Spa",3,9583.0,Agra,Luxury,0,1,2,0,2
204,Hotel_0204,Delhi,Resort,10380.0,4.7,724.0,"Spa,WiFi,Concierge",3,11509.0,Goa,Budget,1,3,4,4,1
205,Hotel_0205,Goa,Luxury,10191.0,4.5,1944.0,"Beach Access,Pool,Spa",3,15544.0,Mumbai,Mid-range,1,4,2,8,3
206,Hotel_0206,Hyderabad,Mid-range,4871.0,4.2,749.0,"Restaurant,WiFi,Spa,Parking",4,13943.0,Chennai,Boutique,1,5,3,2,0
207,Hotel_0207,Goa,Resort,24986.0,5.0,1986.0,"Concierge,Spa,WiFi",3,14992.0,Agra,Boutique,0,4,4,0,0
208,Hotel_0208,Udaipur,Boutique,8701.0,3.7,867.0,"Restaurant,Bar",2,10130.0,Bangalore,Luxury,0,9,0,1,2
209,Hotel_0209,Kolkata,Mid-range,3970.0,3.8,984.0,"Room Service,Restaurant,Bar,Beach Access,Concierge",5,13027.0,Kolkata,Budget,0,7,3,7,1
210,Hotel_0210,Hyderabad,Resort,11999.0,3.6,83.0,"Bar,Concierge,Spa,Room Service,Beach Access",5,3968.0,Goa,Budget,0,5,4,4,1
211,Hotel_0211,Bangalore,Mid-range,5861.0,4.0,1947.0,"Parking,Concierge,Room Service",3,3936.0,Goa,Mid-range,0,1,3,4,3
212,Hotel_0212,Udaipur,Resort,12695.0,3.5,1060.0,"Bar,Parking,Gym,Spa,Beach Access,WiFi",6,16707.0,Jaipur,Resort,0,9,4,6,4
213,Hotel_0213,Bangalore,Resort,13817.0,4.1,781.0,"Bar,Concierge,Pool,Spa,Parking",5,11467.0,Delhi,Boutique,1,1,4,3,0
214,Hotel_0214,Goa,Luxury,19503.0,4.4,1624.0,"Concierge,Parking",2,3362.0,Goa,Mid-range,0,4,2,4,3
215,Hotel_0215,Hyderabad,Resort,17548.0,3.7,1238.0,"Beach Access,Parking,Pool,Room Service,Gym",5,8229.0,Bangalore,Boutique,0,5,4,1,0
216,Hotel_0216,Kolkata,Mid-range,3426.0,5.0,1324.0,"Restaurant,Parking,Pool,Bar",4,17497.0,Udaipur,Boutique,1,7,3,9,0
217,Hotel_0217,Bangalore,Budget,809.0,4.0,1374.0,"Bar,Parking,Spa,Room Service",4,1847.0,Bangalore,Boutique,1,1,1,1,0
218,Hotel_0218,Bangalore,Budget,1530.0,4.0,404.0,"Spa,Concierge,Room Service",3,8800.0,Udaipur,Resort,1,1,1,9,4
219,Hotel_0219,Jaipur,Luxury,19804.0,3.8,185.0,"Pool,Concierge",2,15308.0,Mumbai,Luxury,0,6,2,8,2
220,Hotel_0220,Jaipur,Boutique,6027.0,4.1,1458.0,"WiFi,Pool,Gym,Restaurant,Beach Access",5,17119.0,Jaipur,Boutique,1,6,0,6,0
221,Hotel_0221,Mumbai,Budget,6545.0,3.7,53.0,"Spa,Bar",2,7582.0,Bangalore,Resort,0,8,1,1,4
222,Hotel_0222,Bangalore,Luxury,9542.0,3.4,1441.0,"WiFi,Gym,Concierge",3,16591.0,Jaipur,Boutique,0,1,2,6,0
223,Hotel_0223,Delhi,Resort,21185.0,3.3,268.0,"Pool,WiFi,Concierge,Gym",4,13314.0,Hyderabad,Luxury,0,3,4,5,2
224,Hotel_0224,Delhi,Mid-range,5215.0,5.0,532.0,"WiFi,Room Service,Gym,Beach Access",4,8203.0,Agra,Mid-range,1,3,3,0,3
225,Hotel_0225,Goa,Resort,18341.0,3.6,1418.0,"Spa,Restaurant,WiFi,Bar,Concierge",5,14361.0,Hyderabad,Luxury,0,4,4,5,2
226,Hotel_0226,Mumbai,Mid-range,5201.0,2.8,1249.0,"Room Service,Beach Access,Parking",3,14700.0,Chennai,Luxury,0,8,3,2,2
227,Hotel_0227,Kolkata,Boutique,7051.0,3.3,1565.0,"Restaurant,Bar",2,6038.0,Chennai,Mid-range,0,7,0,2,3
228,Hotel_0228,Kolkata,Luxury,11296.0,3.8,1225.0,"Room Service,Gym,Spa,Bar,Beach Access",5,2981.0,Agra,Resort,0,7,2,0,4
229,Hotel_0229,Bangalore,Luxury,16330.0,4.2,105.0,"Spa,Gym",2,14383.0,Agra,Resort,0,1,2,0,4
230,Hotel_0230,Udaipur,Budget,2219.0,4.2,1681.0,"Parking,WiFi,Restaurant,Spa",4,2865.0,Hyderabad,Mid-range,1,9,1,5,3
231,Hotel_0231,Chennai,Luxury,17774.0,4.3,439.0,"Room Service,WiFi",2,14344.0,Delhi,Mid-range,0,2,2,3,3
232,Hotel_0232,Goa,Boutique,4491.0,3.3,280.0,"Parking,Bar,Restaurant,Spa",4,7373.0,Bangalore,Luxury,0,4,0,1,2
233,Hotel_0233,Delhi,Budget,1950.0,4.0,1758.0,"WiFi,Concierge,Bar,Gym",4,13099.0,Bangalore,Mid-range,1,3,1,1,3
234,Hotel_0234,Jaipur,Resort,8073.0,3.2,397.0,"Restaurant,Pool,Beach Access",3,11561.0,Bangalore,Mid-range,0,6,4,1,3
235,Hotel_0235,Agra,Luxury,14007.0,3.4,1076.0,"Concierge,Room Service",2,2133.0,Agra,Mid-range,0,0,2,0,3
236,Hotel_0236,Mumbai,Resort,17709.0,3.2,977.0,"Room Service,Beach Access,WiFi,Pool,Spa",5,1653.0,Delhi,Resort,0,8,4,3,4
237,Hotel_0237,Mumbai,Resort,14179.0,3.0,984.0,"Room Service,WiFi,Parking,Pool,Bar,Concierge",6,11888.0,Udaipur,Luxury,0,8,4,9,2
238,Hotel_0238,Jaipur,Luxury,19917.0,4.5,97.0,"Gym,Parking,Restaurant",3,10000.0,Udaipur,Mid-range,0,6,2,9,3
239,Hotel_0239,Agra,Mid-range,5590.0,4.3,222.0,"Bar,Gym,Beach Access,Room Service",4,2220.0,Chennai,Budget,0,0,3,2,1
240,Hotel_0240,Bangalore,Resort,8656.0,4.5,837.0,"Spa,Parking,Concierge",3,17598.0,Goa,Budget,1,1,4,4,1
241,Hotel_0241,Hyderabad,Budget,1155.0,3.8,951.0,"Room Service,Concierge,Pool,Beach Access,Parking",5,5435.0,Bangalore,Resort,0,5,1,1,4
242,Hotel_0242,Chennai,Luxury,8911.0,4.3,1578.0,"Beach Access,Gym,Bar",3,15664.0,Kolkata,Boutique,1,2,2,7,0
243,Hotel_0243,Delhi,Budget,2325.0,2.6,1215.0,"Room Service,WiFi,Pool",3,3426.0,Kolkata,Mid-range,0,3,1,7,3
244,Hotel_0244,Agra,Resort,6545.0,4.4,305.0,"Room Service,Parking,Concierge",3,5335.0,Chennai,Boutique,1,0,4,2,0
245,Hotel_0245,Delhi,Resort,20390.0,3.9,1957.0,"Beach Access,Spa,WiFi,Restaurant",4,10226.0,Chennai,Resort,0,3,4,2,4
246,Hotel_0246,Chennai,Budget,2176.0,4.2,925.0,"Beach Access,Bar",2,10213.0,Udaipur,Mid-range,0,2,1,9,3
247,Hotel_0247,Kolkata,Resort,21049.0,4.1,1929.0,"Bar,Parking,Beach Access,Room Service,WiFi,Pool",6,11461.0,Hyderabad,Luxury,0,7,4,5,2
248,Hotel_0248,Kolkata,Luxury,7246.0,3.8,1979.0,"Room Service,Gym,Beach Access",3,4328.0,Hyderabad,Budget,0,7,2,5,1
249,Hotel_0249,Udaipur,Resort,10385.0,2.8,112.0,"Spa,Bar,Beach Access,Room Service",4,5859.0,Bangalore,Mid-range,0,9,4,1,3
250,Hotel_0250,Hyderabad,Budget,1471.0,3.3,1016.0,"Spa,Restaurant,Bar,Room Service,Gym",5,5843.0,Mumbai,Resort,0,5,1,8,4
251,Hotel_0251,Kolkata,Budget,1375.0,4.2,849.0,"Bar,Pool,Concierge",3,8767.0,Jaipur,Boutique,1,7,1,6,0
252,Hotel_0252,Delhi,Luxury,16459.0,4.3,1001.0,"Concierge,Beach Access,Room Service,Spa,Bar,Gym",6,16729.0,Goa,Mid-range,1,3,2,4,3
253,Hotel_0253,Goa,Budget,1065.0,2.8,626.0,"Parking,Gym",2,9130.0,Goa,Boutique,0,4,1,4,0
254,Hotel_0254,Goa,Mid-range,3800.0,3.1,1121.0,"Gym,Beach Access,Room Service,Parking",4,17963.0,Chennai,Resort,0,4,3,2,4
255,Hotel_0255,Goa,Resort,12021.0,3.3,989.0,"Concierge,Spa",2,5651.0,Agra,Mid-range,0,4,4,0,3
256,Hotel_0256,Delhi,Budget,1121.0,3.5,380.0,"Beach Access,Bar,Parking,Restaurant,Concierge",5,5502.0,Udaipur,Resort,0,3,1,9,4
257,Hotel_0257,Mumbai,Resort,10937.0,2.8,584.0,"Room Service,Gym,Restaurant,Bar,WiFi",5,3167.0,Kolkata,Boutique,0,8,4,7,0
258,Hotel_0258,Jaipur,Budget,1132.0,2.8,302.0,"Spa,Beach Access",2,4999.0,Hyderabad,Mid-range,0,6,1,5,3
259,Hotel_0259,Hyderabad,Budget,1759.0,3.2,1688.0,"Room Service,WiFi,Restaurant",3,6643.0,Jaipur,Budget,0,5,1,6,1
260,Hotel_0260,Udaipur,Luxury,11740.0,3.9,1357.0,"WiFi,Parking,Spa,Pool",4,7833.0,Chennai,Mid-range,0,9,2,2,3
261,Hotel_0261,Agra,Resort,15399.0,3.0,781.0,"Parking,Restaurant",2,13274.0,Jaipur,Resort,0,0,4,6,4
262,Hotel_0262,Jaipur,Budget,1615.0,3.7,797.0,"Spa,Restaurant,Bar",3,8856.0,Udaipur,Budget,0,6,1,9,1
263,Hotel_0263,Udaipur,Mid-range,5093.0,4.5,167.0,"Bar,Room Service,Beach Access",3,12822.0,Agra,Mid-range,1,9,3,0,3
264,Hotel_0264,Jaipur,Boutique,6545.0,2.9,586.0,"WiFi,Spa,Parking,Gym,Concierge",5,2972.0,Jaipur,Mid-range,0,6,0,6,3
265,Hotel_0265,Jaipur,Boutique,6685.0,3.8,1849.0,"Bar,Concierge,Restaurant",3,17124.0,Hyderabad,Budget,0,6,0,5,1
266,Hotel_0266,Bangalore,Luxury,14991.0,4.5,72.0,"Parking,Gym,Concierge,Room Service,WiFi,Pool",6,3937.0,Mumbai,Luxury,0,1,2,8,2
267,Hotel_0267,Kolkata,Luxury,16339.0,3.5,300.0,"Spa,Bar,Parking,WiFi,Pool",5,2052.0,Jaipur,Boutique,0,7,2,6,0
268,Hotel_0268,Goa,Mid-range,4916.0,3.4,1693.0,"Parking,Concierge,Pool",3,8509.0,Udaipur,Budget,0,4,3,9,1
269,Hotel_0269,Jaipur,Resort,10282.0,4.6,1045.0,"Room Service,Pool",2,12246.0,Kolkata,Boutique,0,6,4,7,0
270,Hotel_0270,Agra,Luxury,19761.0,3.6,74.0,"Pool,Bar",2,5384.0,Chennai,Boutique,0,0,2,2,0
271,Hotel_0271,Chennai,Mid-range,3076.0,4.6,984.0,"Parking,WiFi,Gym,Spa,Concierge",5,4189.0,Bangalore,Boutique,1,2,3,1,0
272,Hotel_0272,Goa,Budget,1500.0,4.1,1502.0,"Gym,Beach Access,Pool,Spa,Room Service,Restaurant",6,15441.0,Udaipur,Resort,1,4,1,9,4
273,Hotel_0273,Kolkata,Budget,1909.0,3.6,696.0,"Bar,Restaurant",2,15106.0,Agra,Luxury,0,7,1,0,2
274,Hotel_0274,Hyderabad,Boutique,5823.0,4.1,770.0,"Beach Access,Restaurant,Pool,WiFi,Gym",5,13900.0,Goa,Mid-range,1,5,0,4,3
275,Hotel_0275,Kolkata,Luxury,9403.0,4.0,1266.0,"Pool,Spa,WiFi",3,5141.0,Udaipur,Boutique,0,7,2,9,0
276,Hotel_0276,Mumbai,Luxury,18926.0,4.5,1201.0,"Spa,Concierge,Gym,Beach Access,Pool,Restaurant",6,10349.0,Chennai,Luxury,0,8,2,2,2
277,Hotel_0277,Bangalore,Luxury,7001.0,3.4,1806.0,"Spa,Concierge,Parking,Pool,Bar",5,12877.0,Goa,Luxury,0,1,2,4,2
278,Hotel_0278,Delhi,Resort,12179.0,3.8,502.0,"Bar,Pool",2,8638.0,Goa,Mid-range,0,3,4,4,3
279,Hotel_0279,Agra,Budget,2488.0,3.8,559.0,"Room Service,Parking",2,4453.0,Chennai,Mid-range,0,0,1,2,3
280,Hotel_0280,Goa,Budget,2040.0,4.3,319.0,"Gym,Spa,Beach Access",3,15211.0,Jaipur,Mid-range,1,4,1,6,3
281,Hotel_0281,Jaipur,Mid-range,2804.0,3.1,1333.0,"Concierge,WiFi,Room Service",3,16984.0,Kolkata,Resort,0,6,3,7,4
282,Hotel_0282,Agra,Luxury,16564.0,4.5,1071.0,"Gym,Concierge,Spa,Bar",4,4238.0,Delhi,Luxury,0,0,2,3,2
283,Hotel_0283,Agra,Resort,24481.0,4.1,700.0,"Beach Access,WiFi",2,13100.0,Jaipur,Mid-range,0,0,4,6,3
284,Hotel_0284,Bangalore,Luxury,7369.0,2.9,1394.0,"Room Service,Spa,Parking,Beach Access,Pool",5,16141.0,Hyderabad,Budget,0,1,2,5,1
285,Hotel_0285,Udaipur,Luxury,11796.0,4.6,759.0,"Parking,Concierge,Beach Access",3,10430.0,Udaipur,Luxury,1,9,2,9,2
286,Hotel_0286,Hyderabad,Boutique,6545.0,5.0,399.0,"Pool,Spa",2,2309.0,Bangalore,Mid-range,0,5,0,1,3
287,Hotel_0287,Kolkata,Budget,1022.0,4.5,1084.0,"Beach Access,Bar,Gym,Restaurant,Room Service",5,12893.0,Kolkata,Mid-range,1,7,1,7,3
288,Hotel_0288,Delhi,Luxury,8807.0,4.8,878.0,"Beach Access,Pool,Bar,WiFi,Room Service",5,16736.0,Goa,Budget,1,3,2,4,1
289,Hotel_0289,Kolkata,Luxury,8432.0,3.9,816.0,"Bar,WiFi",2,5815.0,Hyderabad,Boutique,0,7,2,5,0
290,Hotel_0290,Kolkata,Luxury,8595.0,2.6,894.0,"Parking,Concierge",2,3790.0,Goa,Budget,0,7,2,4,1
291,Hotel_0291,Jaipur,Boutique,5824.0,2.5,1829.0,"Spa,Pool,Restaurant",3,5666.0,Kolkata,Budget,0,6,0,7,1
292,Hotel_0292,Chennai,Mid-range,4123.0,4.0,439.0,"Gym,Spa,WiFi",3,14899.0,Jaipur,Resort,1,2,3,6,4
293,Hotel_0293,Bangalore,Boutique,4665.0,3.4,558.0,"Beach Access,Spa,Pool,Parking",4,10693.0,Bangalore,Mid-range,0,1,0,1,3
294,Hotel_0294,Kolkata,Mid-range,3513.0,3.2,984.0,"Restaurant,Room Service,Bar,WiFi",4,1797.0,Chennai,Boutique,0,7,3,2,0
295,Hotel_0295,Delhi,Luxury,8691.0,3.8,102.0,"Room Service,Concierge,Spa,Pool,Restaurant",5,11196.0,Kolkata,Luxury,0,3,2,7,2
296,Hotel_0296,Bangalore,Luxury,6545.0,4.2,300.0,"Gym,Beach Access,Parking,Pool,WiFi",5,14948.0,Kolkata,Resort,1,1,2,7,4
297,Hotel_0297,Jaipur,Boutique,4482.0,2.8,1137.0,"Room Service,Gym,Parking,Restaurant",4,4556.0,Hyderabad,Boutique,0,6,0,5,0
298,Hotel_0298,Delhi,Luxury,18706.0,3.5,1024.0,"Beach Access,Concierge,Spa,Bar,Room Service",5,11137.0,Kolkata,Boutique,0,3,2,7,0
299,Hotel_0299,Agra,Mid-range,4385.0,4.9,1309.0,"Pool,Restaurant,Parking,WiFi,Concierge,Bar",6,5276.0,Udaipur,Boutique,1,0,3,9,0
300,Hotel_0300,Udaipur,Budget,2164.0,3.0,235.0,"Gym,Concierge",2,1814.0,Jaipur,Luxury,0,9,1,6,2
301,Hotel_0301,Jaipur,Mid-range,4727.0,4.4,984.0,"Concierge,WiFi,Beach Access,Gym,Bar",5,8110.0,Chennai,Boutique,1,6,3,2,0
302,Hotel_0302,Chennai,Boutique,4862.0,3.5,976.0,"Pool,Beach Access,Concierge,Parking,Room Service",5,14274.0,Jaipur,Mid-range,0,2,0,6,3
303,Hotel_0303,Bangalore,Budget,1822.0,4.2,318.0,"Concierge,Parking,WiFi,Beach Access,Bar",5,12538.0,Chennai,Boutique,1,1,1,2,0
304,Hotel_0304,Bangalore,Boutique,4918.0,4.6,630.0,"Parking,Spa,Gym,Room Service,Beach Access,Pool",6,3175.0,Delhi,Boutique,0,1,0,3,0
305,Hotel_0305,Agra,Luxury,7659.0,4.3,462.0,"Gym,Spa",2,4567.0,Udaipur,Mid-range,0,0,2,9,3
306,Hotel_0306,Jaipur,Budget,1233.0,4.4,909.0,"Pool,Gym,Bar,WiFi,Room Service,Concierge",6,10408.0,Chennai,Budget,1,6,1,2,1
307,Hotel_0307,Agra,Mid-range,3464.0,3.0,944.0,"Concierge,Beach Access",2,6792.0,Chennai,Resort,0,0,3,2,4
308,Hotel_0308,Mumbai,Luxury,7890.0,4.6,873.0,"Bar,Parking",2,6978.0,Udaipur,Budget,0,8,2,9,1
309,Hotel_0309,Delhi,Mid-range,2582.0,3.2,927.0,"Pool,Restaurant,Beach Access,Bar,WiFi,Room Service",6,8694.0,Jaipur,Budget,0,3,3,6,1
310,Hotel_0310,Jaipur,Budget,2404.0,4.0,1816.0,"Pool,Concierge,Spa,Beach Access",4,14026.0,Jaipur,Boutique,1,6,1,6,0
311,Hotel_0311,Hyderabad,Resort,16728.0,4.0,1918.0,"Restaurant,Pool,Spa",3,10999.0,Chennai,Luxury,0,5,4,2,2
312,Hotel_0312,Jaipur,Resort,14834.0,4.1,984.0,"Gym,Restaurant",2,15578.0,Agra,Resort,0,6,4,0,4
313,Hotel_0313,Udaipur,Budget,2380.0,4.0,1926.0,"Gym,Beach Access",2,3185.0,Bangalore,Boutique,0,9,1,1,0
314,Hotel_0314,Delhi,Mid-range,3286.0,3.2,1638.0,"Restaurant,Parking",2,9160.0,Delhi,Boutique,0,3,3,3,0
315,Hotel_0315,Udaipur,Mid-range,3910.0,2.9,1641.0,"Restaurant,Pool,Beach Access,Concierge,Bar,Parking",6,10581.0,Delhi,Boutique,0,9,3,3,0
316,Hotel_0316,Jaipur,Resort,22393.0,4.4,459.0,"Restaurant,Beach Access,Room Service",3,14006.0,Hyderabad,Budget,0,6,4,5,1
317,Hotel_0317,Bangalore,Resort,18744.0,3.9,882.0,"Gym,Restaurant,Pool",3,10003.0,Mumbai,Mid-range,0,1,4,8,3
318,Hotel_0318,Kolkata,Resort,14786.0,4.6,710.0,"Spa,Pool,Concierge,WiFi,Restaurant,Room Service",6,16624.0,Hyderabad,Resort,1,7,4,5,4
319,Hotel_0319,Hyderabad,Boutique,4790.0,3.8,201.0,"Concierge,Gym",2,15323.0,Udaipur,Budget,0,5,0,9,1
320,Hotel_0320,Agra,Resort,8596.0,2.8,159.0,"Room Service,Bar,Parking,Beach Access,Restaurant,Spa",6,12871.0,Kolkata,Mid-range,0,0,4,7,3
321,Hotel_0321,Mumbai,Mid-range,2797.0,4.5,1248.0,"Gym,Room Service,Restaurant",3,8059.0,Delhi,Luxury,1,8,3,3,2
322,Hotel_0322,Hyderabad,Budget,1075.0,3.5,984.0,"Room Service,Beach Access,Bar",3,6812.0,Kolkata,Mid-range,0,5,1,7,3
323,Hotel_0323,Goa,Resort,21372.0,4.0,1653.0,"Spa,Concierge",2,10302.0,Jaipur,Budget,0,4,4,6,1
324,Hotel_0324,Chennai,Boutique,7474.0,3.3,1340.0,"Room Service,Parking,Bar,Concierge,Restaurant",5,9144.0,Mumbai,Boutique,0,2,0,8,0
325,Hotel_0325,Jaipur,Boutique,6034.0,5.0,179.0,"WiFi,Room Service,Parking,Pool",4,1983.0,Delhi,Luxury,0,6,0,3,2
326,Hotel_0326,Hyderabad,Mid-range,5240.0,3.2,1677.0,"Parking,WiFi,Room Service,Restaurant",4,5294.0,Hyderabad,Luxury,0,5,3,5,2
327,Hotel_0327,Goa,Mid-range,3062.0,3.6,997.0,"Beach Access,Bar,Gym,Restaurant",4,15281.0,Chennai,Resort,0,4,3,2,4
328,Hotel_0328,Bangalore,Budget,1158.0,3.9,1136.0,"Spa,Pool",2,9063.0,Jaipur,Resort,0,1,1,6,4
329,Hotel_0329,Jaipur,Budget,1467.0,3.0,1931.0,"Parking,Room Service,Pool",3,17170.0,Hyderabad,Luxury,0,6,1,5,2
330,Hotel_0330,Kolkata,Luxury,18843.0,4.0,1283.0,"Parking,Bar",2,5557.0,Chennai,Boutique,0,7,2,2,0
331,Hotel_0331,Udaipur,Luxury,14599.0,4.9,54.0,"Concierge,Bar,Restaurant",3,17468.0,Agra,Mid-range,1,9,2,0,3
332,Hotel_0332,Mumbai,Mid-range,5478.0,3.5,362.0,"Pool,Beach Access,Spa",3,14819.0,Mumbai,Boutique,0,8,3,8,0
333,Hotel_0333,Chennai,Mid-range,3368.0,4.1,858.0,"Restaurant,Pool,Spa,Parking,Gym",5,7415.0,Bangalore,Boutique,1,2,3,1,0
334,Hotel_0334,Mumbai,Boutique,8938.0,1.9,84.0,"Pool,Concierge,Parking,Restaurant,Room Service,Bar",6,11563.0,Delhi,Budget,0,8,0,3,1
335,Hotel_0335,Kolkata,Luxury,7014.0,3.8,343.0,"Parking,WiFi",2,17808.0,Jaipur,Resort,0,7,2,6,4
336,Hotel_0336,Kolkata,Boutique,4593.0,3.8,1585.0,"Restaurant,WiFi,Concierge",3,11948.0,Agra,Budget,0,7,0,0,1
337,Hotel_0337,Udaipur,Boutique,6661.0,3.2,294.0,"Bar,Room Service,Restaurant,Pool",4,16873.0,Jaipur,Luxury,0,9,0,6,2
338,Hotel_0338,Delhi,Mid-range,2676.0,4.6,342.0,"Spa,Bar",2,3319.0,Goa,Boutique,0,3,3,4,0
339,Hotel_0339,Hyderabad,Mid-range,5503.0,3.6,984.0,"Bar,WiFi,Pool,Room Service,Beach Access,Parking",6,4198.0,Mumbai,Budget,0,5,3,8,1
340,Hotel_0340,Kolkata,Boutique,9071.0,3.7,191.0,"Room Service,Bar,Concierge",3,1524.0,Goa,Luxury,0,7,0,4,2
341,Hotel_0341,Kolkata,Resort,17204.0,3.5,518.0,"Concierge,Restaurant",2,6867.0,Bangalore,Resort,0,7,4,1,4
342,Hotel_0342,Kolkata,Mid-range,3570.0,2.5,1875.0,"Beach Access,Pool,Concierge,WiFi,Restaurant",5,14521.0,Delhi,Luxury,0,7,3,3,2
343,Hotel_0343,Chennai,Resort,9682.0,3.0,1266.0,"Bar,Concierge",2,17404.0,Delhi,Budget,0,2,4,3,1
344,Hotel_0344,Mumbai,Luxury,14664.0,4.5,1927.0,"Spa,Pool,Room Service",3,10448.0,Kolkata,Budget,0,8,2,7,1
